; GUNUNG KIDUL;;PONJONG;8; Karangasem;248;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PONJONG;9; Bedoyo;249;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PONJONG;10; Sidorejo;250;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;PONJONG;11; Gombang;251;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;11;RONGKOP;1; Bohol;252;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;RONGKOP;2; Pringombo;253;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;RONGKOP;3; Botodayaan;254;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;RONGKOP;4; Petir;255;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;RONGKOP;5; Pucanganom;256;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;RONGKOP;6; Semugih;257;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;RONGKOP;7; Melikan;258;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;RONGKOP;8; Karangwuni;259;AMAN;AMAN;;;;;
; GUNUNG KIDUL;12;SEMIN;1; Kalitekuk;260;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMIN;2; Kemejing;261;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMIN;3; Bulurejo;262;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMIN;4; Sumberejo;263;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMIN;5; Bendung;264;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMIN;6; Candirejo;265;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMIN;7; Rejosari;266;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMIN;8; Karangsari;267;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMIN;9; Pundungsari;268;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SEMIN;10; Semin;269;AMAN;AMAN;;;;;
; GUNUNG KIDUL;13;NGAWEN;1; Tancep;270;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;NGAWEN;2; Sambirejo;271;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;NGAWEN;3; Jurangjero;272;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;NGAWEN;4; Kampung;273;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;NGAWEN;5; Beji;274;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;NGAWEN;6; Watusigar;275;AMAN;AMAN;;;;;
; GUNUNG KIDUL;14;GEDANGSARI;1; Hargomulyo;276;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GEDANGSARI;2; Mertelu;277;AMAN;AMAN;;;;;
