;Kabupaten Konawe;22;Soropia;322;1;Atowatu;Aman
;Kabupaten Konawe;;Soropia;323;2;Bajo Indah;Aman
;Kabupaten Konawe;;Soropia;324;3;Bajoe;Aman
;Kabupaten Konawe;;Soropia;325;4;Bokori;Aman
;Kabupaten Konawe;;Soropia;326;5;Leppe;Aman
;Kabupaten Konawe;;Soropia;327;6;Mekar;Aman
;Kabupaten Konawe;;Soropia;328;7;Saponda;Aman
;Kabupaten Konawe;;Soropia;329;8;Saponda Laut;Aman
;Kabupaten Konawe;;Soropia;330;9;Sawapudo;Aman
;Kabupaten Konawe;;Soropia;331;10;Soropia;Aman
;Kabupaten Konawe;;Soropia;332;11;Sorue Jaya;Aman
;Kabupaten Konawe;;Soropia;333;12;Tapulaga;Aman
;Kabupaten Konawe;;Soropia;334;13;Telaga Biru;Aman
;Kabupaten Konawe;;Soropia;335;14;Waworaha;Aman
;Kabupaten Konawe;;Soropia;336;15;Toronipa;Aman
;Kabupaten Konawe;;Soropia;337;16;Wonua Roda;Aman
;Kabupaten Konawe;;Soropia;338;17;Sama Jaya;Aman
;Kabupaten Konawe;;Soropia;339;18;Pamata Jaya;Aman
;Kabupaten Konawe;;Soropia;340;19;Lalanu;Aman
;Kabupaten Konawe;23;Tongauna;341;1;Ambepulu;Aman
;Kabupaten Konawe;;Tongauna;342;2;Ambopi;Aman
;Kabupaten Konawe;;Tongauna;343;3;Andalambe;Aman
;Kabupaten Konawe;;Tongauna;344;4;Andeposunde;Aman
;Kabupaten Konawe;;Tongauna;345;5;Anggohu;Aman
;Kabupaten Konawe;;Tongauna;346;6;Asao;Aman
;Kabupaten Konawe;;Tongauna;347;7;Barowila;Aman
;Kabupaten Konawe;;Tongauna;348;8;Lalonggowuna;Aman
;Kabupaten Konawe;;Tongauna;349;9;Momea;Aman
;Kabupaten Konawe;;Tongauna;350;10;Nambeaboru;Aman
;Kabupaten Konawe;;Tongauna;351;11;Olua Onua;Aman
;Kabupaten Konawe;;Tongauna;352;12;Olua Ao;Aman
;Kabupaten Konawe;;Tongauna;353;13;Puundopi;Aman
;Kabupaten Konawe;;Tongauna;354;14;Sanuanggamo;Aman
;Kabupaten Konawe;;Tongauna;355;15;Waworoda Jaya;Aman
;Kabupaten Konawe;;Tongauna;356;16;Mata Iwoi;Aman
;Kabupaten Konawe;;Tongauna;357;17;Mekar Sari;Aman
;Kabupaten Konawe;;Tongauna;358;18;Puosu;Aman
;Kabupaten Konawe;;Tongauna;359;19;Sendang Mulya Sari;Aman
;Kabupaten Konawe;;Tongauna;360;20;Tongauna;Aman
;Kabupaten Konawe;24;Tongauna Utara;361;1;Ambopi;Aman
;Kabupaten Konawe;;Tongauna Utara;362;2;Andalambe;Aman
;Kabupaten Konawe;;Tongauna Utara;363;3;Waworoda Jaya;Aman
;Kabupaten Konawe;;Tongauna Utara;364;4;Sanuanggamo;Aman
;Kabupaten Konawe;;Tongauna Utara;365;5;Olo Onua;Aman
;Kabupaten Konawe;;Tongauna Utara;366;6;Uluaao;Aman
;Kabupaten Konawe;;Tongauna Utara;367;7;Anggohu;Aman
;Kabupaten Konawe;;Tongauna Utara;368;8;Nambeoboru;Aman
;Kabupaten Konawe;;Tongauna Utara;369;9;Barowila;Aman
;Kabupaten Konawe;;Tongauna Utara;370;10;Puundombi;Aman
;Kabupaten Konawe;25;Uepai;371;1;Amaroa;Aman
;Kabupaten Konawe;;Uepai;372;2;Ameroro;Aman
;Kabupaten Konawe;;Uepai;373;3;Anggawo;Aman
;Kabupaten Konawe;;Uepai;374;4;Anggopiu;Aman
;Kabupaten Konawe;;Uepai;375;5;Baruga;Aman
;Kabupaten Konawe;;Uepai;376;6;Humboto;Aman
;Kabupaten Konawe;;Uepai;377;7;Kasaeda;Aman
;Kabupaten Konawe;;Uepai;378;8;Langgomea;Aman
;Kabupaten Konawe;;Uepai;379;9;Matahoalu;Aman
;Kabupaten Konawe;;Uepai;380;10;Olo-Oloho;Aman
;Kabupaten Konawe;;Uepai;381;11;Panggulawu;Aman
;Kabupaten Konawe;;Uepai;382;12;Puuroda Jaya;Aman
;Kabupaten Konawe;;Uepai;383;13;Rawua;Aman
;Kabupaten Konawe;;Uepai;384;14;Tamesandi;Aman
;Kabupaten Konawe;;Uepai;385;15;Tanggodipo;Aman
;Kabupaten Konawe;;Uepai;386;16;Tawamelewe;Aman
;Kabupaten Konawe;;Uepai;387;17;Tawarotebota;Aman
;Kabupaten Konawe;;Uepai;388;18;Uepai;Aman
;Kabupaten Konawe;26;Unaaha;389;1;Ambekairi;Aman
;Kabupaten Konawe;;Unaaha;390;2;Arombu;Waspada
;Kabupaten Konawe;;Unaaha;391;3;Asambu;Waspada
;Kabupaten Konawe;;Unaaha;392;4;Asinua;Aman
;Kabupaten Konawe;;Unaaha;393;5;Inolobunggadue;Aman
;Kabupaten Konawe;;Unaaha;394;6;Latoma;Waspada
;Kabupaten Konawe;;Unaaha;395;7;Puunaaha;Waspada
;Kabupaten Konawe;;Unaaha;396;8;Tobeu;Waspada
;Kabupaten Konawe;;Unaaha;397;9;Tumpas;Waspada
;Kabupaten Konawe;;Unaaha;398;10;Tuoy;Aman
;Kabupaten Konawe;;Unaaha;399;11;Unaaha;Aman
;Kabupaten Konawe;;Unaaha;400;12;Wawonggole;Aman
;Kabupaten Konawe;27;Wawotobi;401;1;Analahumbuti;Aman
;Kabupaten Konawe;;Wawotobi;402;2;Anggotoa;Aman
;Kabupaten Konawe;;Wawotobi;403;3;Karandu;Aman
;Kabupaten Konawe;;Wawotobi;404;4;Kasumewuho;Aman
;Kabupaten Konawe;;Wawotobi;405;5;Korumba;Aman
;Kabupaten Konawe;;Wawotobi;406;6;Kukuluri;Aman
;Kabupaten Konawe;;Wawotobi;407;7;Nario Indah;Waspada
;Kabupaten Konawe;;Wawotobi;408;8;Bose-Bose;Aman
;Kabupaten Konawe;;Wawotobi;409;9;Hopa-Hopa;Waspada
;Kabupaten Konawe;;Wawotobi;410;10;Inalahi;Aman
;Kabupaten Konawe;;Wawotobi;411;11;Inolobu;Aman
;Kabupaten Konawe;;Wawotobi;412;12;Kasupute;Aman
;Kabupaten Konawe;;Wawotobi;413;13;Kulahi;Aman
