;BENGKALIS;;BANTAN;1571;TELUK PAPAL;Aman
;ROKAN HILIR;;TANAH PUTIH;1594;MENGGALA TELADAN;Aman
;ROKAN HILIR;;PUJUD;1598;SIARANG ARANG;Aman
;ROKAN HILIR;;PUJUD;1600;SUNGAI PINANG;Aman
;ROKAN HILIR;;PUJUD;1606;PEMATANG GENTING;Aman
;ROKAN HILIR;;PUJUD;1607;SUKA MULYA;Aman
;ROKAN HILIR;;PUJUD;1608;SIARANG ARANG ROKAN;Aman
;ROKAN HILIR;;PUJUD;1609;KASANG BANGSAWAN MUDA;Aman
;ROKAN HILIR;;PUJUD;1610;ULAK KEMBAHANG;Aman
;ROKAN HILIR;;PUJUD;1612;SUNGAI TAPAH;Aman
;ROKAN HILIR;3;TANAH PUTIH TANJUNG
MELAWAN;1613;MELAYU BESAR;Aman
;ROKAN HILIR;;TANAH PUTIH TANJUNG
MELAWAN;1614;MELAYU TENGAH;Aman
;ROKAN HILIR;;TANAH PUTIH TANJUNG
MELAWAN;1615;BATU HAMPAR;Aman
;ROKAN HILIR;;TANAH PUTIH TANJUNG
MELAWAN;1616;MESAH;Aman
;ROKAN HILIR;;TANAH PUTIH TANJUNG
MELAWAN;1617;LABUHAN PAPAN;Aman
;ROKAN HILIR;;TANJUNG MEDAN;1625;SEI TAPAH;Aman
;ROKAN HILIR;;TANJUNG MEDAN;1634;BAGAN NENAS;Aman
;ROKAN HILIR;6;BAGAN SINEMBAH;1635;BAHTERA MAKMUR;Bahaya
;ROKAN HILIR;;BAGAN SINEMBAH;1636;GELORA;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1637;PELITA;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1638;BAGAN BATU;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1639;SUKA MAJU;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1640;BAGAN MANUNGGAL;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1641;BAGAN SAPTA PERMAI;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1642;BAKTI MAKMUR;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1643;JAYA AGUNG;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1644;MERANTI MAKMUR;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1645;BAYANGKARA JAYA;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1646;BAHTERA MAKMUR KOTA;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1647;BAGAN BATU KOTA;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1648;BAGAN BATU BARAT;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1649;JADI MAKMUR;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1650;MURINI MAKMUR;Aman
;ROKAN HILIR;;BAGAN SINEMBAH;1651;BAKTI JAYA;Aman
;ROKAN HILIR;;BAGAN SINEMBAH RAYA;1665;BAGAN SINEMBAH BARAT;Aman
;ROKAN HILIR;;BAGAN SINEMBAH RAYA;1666;BAGAN SINEMBAH TIMUR;Aman
;ROKAN HILIR;;BAGAN SINEMBAH RAYA;1667;BAGAN SINEMBAH UTARA;Aman
;ROKAN HILIR;;BAGAN SINEMBAH RAYA;1668;AMPAIAN ROTAN MAKMUR;Aman
;ROKAN HILIR;;BAGAN SINEMBAH RAYA;1669;SUKA JADI JAYA;Aman
;ROKAN HILIR;;BAGAN SINEMBAH RAYA;1670;BAGAN SINEMBAH JAYA;Aman
;ROKAN HILIR;10;KUBU;1682;TELUK MERBAU;Aman
;ROKAN HILIR;;KUBU;1684;SUNGAI KUBU;Aman
;ROKAN HILIR;;KUBU;1685;TANJUNG LEBAN;Aman
;ROKAN HILIR;;KUBU;1686;SUNGAI SIGAJAH;Aman
;ROKAN HILIR;;KUBU;1687;TELUK PIYAI;Aman
;ROKAN HILIR;;KUBU;1689;SUNGAI KUBU HULU;Aman
;ROKAN HILIR;;KUBU;1690;TELUK PIYAI PESISIR;Aman
;ROKAN HILIR;;KUBU;1691;SUNGAI SIGAJAH JAYA;Aman
;ROKAN HILIR;;PASIR LIMAU KAPAS;1695;TELUK PULAI;Aman
;ROKAN HILIR;;PASIR LIMAU KAPAS;1698;PULAU JEMUR;Aman
;ROKAN HILIR;12;KUBU BABUSSALAM;1699;TELUK NILAP;Aman
;ROKAN HILIR;;KUBU BABUSSALAM;1700;SUNGAI MAJO;Aman
;ROKAN HILIR;;KUBU BABUSSALAM;1701;SUNGAI PINANG;Aman
;ROKAN HILIR;;KUBU BABUSSALAM;1705;SUNGAI PANJI PANJI;Aman
;ROKAN HILIR;;KUBU BABUSSALAM;1706;PULAU HALANG BELAKANG;Aman
;ROKAN HILIR;;KUBU BABUSSALAM;1707;PULAU HALANG MUKA;Aman
;ROKAN HILIR;;KUBU BABUSSALAM;1708;SUNGAI MAJO PUSAKO;Aman
;ROKAN HILIR;;KUBU BABUSSALAM;1709;PULAU HALANG HULU;Bahaya
;ROKAN HILIR;;SINABOI;1726;SUNGAI BAKAU;Aman
;ROKAN HILIR;;SINABOI;1728;SEI NYAMUK;Aman
;ROKAN HILIR;;BATU HAMPAR;1733;SUNGAI SIALANG HULU;Aman
;ROKAN HILIR;;BATU HAMPAR;1734;SUNGAI SIALANG;Aman
;ROKAN HILIR;;PEKAITAN;1740;SUNGAI BESAR;Aman
;ROKAN HILIR;;PEKAITAN;1743;KARYA MULYO SARI;Aman
;ROKAN HILIR;;RIMBA MELINTANG;1748;TELUK PULAU HULU;Aman
;ROKAN HILIR;;RIMBA MELINTANG;1749;TELUK PULAU HILIR;Aman
;ROKAN HILIR;;RIMBA MELINTANG;1750;LENGGADAI HULU;Aman
;ROKAN HILIR;;BANGKO PUSAKO;1760;BANGKO PUSAKA;Aman
;ROKAN HILIR;;BANGKO PUSAKO;1764;SUNGAI MANASIB;Aman
;ROKAN HILIR;;BANGKO PUSAKO;1772;BANGKO MASRAYA;Aman
;KEPULAUAN MERANTI;;TEBING TINGGI;1790;SELAT PANJANG TIMUR;Bahaya
;KEPULAUAN MERANTI;;TEBING TINGGI;1791;SELAT PANJANG SELATAN;Bahaya
;KEPULAUAN MERANTI;;TEBING TINGGI;1794;SELAT PANJANG BARAT;Bahaya
;KEPULAUAN MERANTI;;TEBING TINGGI;1795;SELAT PANJANG KOTA;Bahaya
;KEPULAUAN MERANTI;;MERBAU;1845;MERANTI BUNTING / MERBAU;Bahaya
;KEPULAUAN MERANTI;8;PULAU MERBAU;1855;TELUK KETAPANG;Aman
;KEPULAUAN MERANTI;;PULAU MERBAU;1856;SEMUKUT;Aman
;KEPULAUAN MERANTI;;PULAU MERBAU;1857;CENTAI;Aman
;KEPULAUAN MERANTI;;PULAU MERBAU;1858;TANJUNG BUNGA;Aman
;KEPULAUAN MERANTI;;PULAU MERBAU;1859;RENAK DUNGUN;Aman
;KEPULAUAN MERANTI;;PULAU MERBAU;1860;BARAN MELINTANG;Aman
;KEPULAUAN MERANTI;;PULAU MERBAU;1861;KUALA MERBAU;Aman
;KEPULAUAN MERANTI;;PULAU MERBAU;1862;BATANG MERANTI;Aman
;KEPULAUAN MERANTI;;PULAU MERBAU;1863;PANGKALAN BALAI;Aman
;KEPULAUAN MERANTI;;PULAU MERBAU;1864;PADANG KAMAL;Aman
;KEPULAUAN MERANTI;;PULAU MERBAU;1865;KETAPANG PERMAI;Aman
